"","UNQ_ID","CI","CYAN_Date","CI_Actual","CellCount"
"1731","SLR_02",70,2017-07-02,0.000436515832240166,43651.5832240166
"1732","SLR_08",117,2017-07-05,0.00159955802861467,159955.802861467
"1733","SLR_06",71,2017-07-05,0.000448745389933132,44874.5389933132
"1734","SLR_01",144,2017-07-06,0.00337287308658869,337287.308658869
"1735","SLR_10",121,2017-07-06,0.00178648757485205,178648.757485205
"1736","SLR_09",98,2017-07-06,0.000946237161365793,94623.7161365793
"1737","SLR_08",129,2017-07-06,0.0022284351492703,222843.51492703
"1738","SLR_07",96,2017-07-06,0.000895364765549594,89536.4765549594
"1739","SLR_06",118,2017-07-06,0.00164437172321493,164437.172321493
"1740","SLR_05",157,2017-07-06,0.00483058802039773,483058.802039773
"1741","SLR_04",133,2017-07-06,0.00248885731828239,248885.731828239
"1742","SLR_03",96,2017-07-06,0.000895364765549594,89536.4765549594
"1743","SLR_02",112,2017-07-06,0.0013931568029453,139315.68029453
"1744","SLR_01",123,2017-07-09,0.00188799134909629,188799.134909629
"1745","SLR_10",71,2017-07-09,0.000448745389933132,44874.5389933132
"1746","SLR_09",47,2017-07-09,0.000231206479017559,23120.6479017559
"1747","SLR_08",141,2017-07-09,0.00310455958812836,310455.958812836
"1748","SLR_07",124,2017-07-09,0.00194088587759278,194088.587759278
"1749","SLR_06",121,2017-07-09,0.00178648757485205,178648.757485205
"1750","SLR_05",141,2017-07-09,0.00310455958812836,310455.958812836
"1751","SLR_04",145,2017-07-09,0.00346736850452532,346736.850452532
"1752","SLR_03",136,2017-07-09,0.00270395836410884,270395.836410884
"1753","SLR_02",143,2017-07-09,0.00328095293113119,328095.293113119
"1754","SLR_01",46,2017-07-10,0.000224905460583578,22490.5460583578
"1755","SLR_10",42,2017-07-10,0.000201372424986239,20137.2424986239
"1756","SLR_09",127,2017-07-10,0.00210862814993329,210862.814993329
"1757","SLR_08",77,2017-07-10,0.000529663443891658,52966.3443891658
"1758","SLR_07",136,2017-07-10,0.00270395836410884,270395.836410884
"1759","SLR_06",117,2017-07-10,0.00159955802861467,159955.802861467
"1760","SLR_05",137,2017-07-10,0.00277971326775929,277971.326775929
"1761","SLR_04",122,2017-07-10,0.00183653834334835,183653.834334835
"1762","SLR_03",68,2017-07-10,0.000413047501990161,41304.7501990161
"1763","SLR_02",101,2017-07-10,0.00102801629812647,102801.629812647
"1764","SLR_01",62,2017-07-13,0.000349945167028357,34994.5167028357
"1765","SLR_10",38,2017-07-13,0.000180301774085957,18030.1774085957
"1766","SLR_09",81,2017-07-13,0.000591561634175474,59156.1634175474
"1767","SLR_08",91,2017-07-13,0.000779830110523259,77983.0110523258
"1768","SLR_07",42,2017-07-13,0.000201372424986239,20137.2424986239
"1769","SLR_06",85,2017-07-13,0.000660693448007596,66069.3448007596
"1770","SLR_05",81,2017-07-13,0.000591561634175474,59156.1634175474
"1771","SLR_04",141,2017-07-13,0.00310455958812836,310455.958812836
"1772","SLR_03",97,2017-07-13,0.00092044957175317,92044.957175317
"1773","SLR_02",92,2017-07-13,0.000801678063387679,80167.8063387679
"1774","SLR_01",97,2017-07-14,0.00092044957175317,92044.957175317
"1775","SLR_10",121,2017-07-14,0.00178648757485205,178648.757485205
"1776","SLR_09",111,2017-07-14,0.00135518941235103,135518.941235103
"1777","SLR_08",139,2017-07-14,0.00293764965196153,293764.965196153
"1778","SLR_07",141,2017-07-14,0.00310455958812836,310455.958812836
"1779","SLR_06",110,2017-07-14,0.00131825673855641,131825.673855641
"1780","SLR_05",139,2017-07-14,0.00293764965196153,293764.965196153
"1781","SLR_04",116,2017-07-14,0.00155596563160507,155596.563160508
"1782","SLR_03",76,2017-07-14,0.000515228644581756,51522.8644581756
"1783","SLR_02",135,2017-07-14,0.00263026799189538,263026.799189538
"1784","SLR_01",73,2017-07-16,0.000474241985260244,47424.1985260244
"1785","SLR_09",85,2017-07-16,0.000660693448007596,66069.3448007596
"1786","SLR_05",53,2017-07-16,0.000272897778280804,27289.7778280804
"1787","SLR_04",168,2017-07-16,0.00654636174067275,654636.174067275
"1788","SLR_03",130,2017-07-16,0.00229086765276777,229086.765276777
"1789","SLR_02",89,2017-07-16,0.000737904230129101,73790.4230129101
"1790","SLR_01",128,2017-07-17,0.00216770410481969,216770.410481969
"1791","SLR_10",106,2017-07-17,0.00118032063565173,118032.063565173
"1792","SLR_09",102,2017-07-17,0.00105681750921366,105681.750921366
"1793","SLR_08",0,2017-07-17,6.30957344480193e-05,6309.57344480193
"1794","SLR_07",42,2017-07-17,0.000201372424986239,20137.2424986239
"1795","SLR_06",118,2017-07-17,0.00164437172321493,164437.172321493
"1796","SLR_05",108,2017-07-17,0.00124738351424294,124738.351424294
"1797","SLR_04",138,2017-07-17,0.00285759054337495,285759.054337495
"1798","SLR_03",155,2017-07-17,0.00457088189614875,457088.189614875
"1799","SLR_02",117,2017-07-17,0.00159955802861467,159955.802861467
"1800","SLR_01",105,2017-07-18,0.00114815362149688,114815.362149688
"1801","SLR_10",14,2017-07-18,9.28966386779936e-05,9289.66386779936
"1802","SLR_09",56,2017-07-18,0.000296483138952434,29648.3138952434
"1803","SLR_08",111,2017-07-18,0.00135518941235103,135518.941235103
"1804","SLR_07",91,2017-07-18,0.000779830110523259,77983.0110523258
"1805","SLR_06",148,2017-07-18,0.00376703798983909,376703.798983909
"1806","SLR_05",165,2017-07-18,0.00602559586074357,602559.586074357
"1807","SLR_04",134,2017-07-18,0.00255858588690565,255858.588690565
"1808","SLR_03",124,2017-07-18,0.00194088587759278,194088.587759278
"1809","SLR_02",90,2017-07-18,0.000758577575029184,75857.7575029184
"1810","SLR_01",0,2017-07-20,6.30957344480193e-05,6309.57344480193
"1811","SLR_09",0,2017-07-20,6.30957344480193e-05,6309.57344480193
"1812","SLR_08",0,2017-07-20,6.30957344480193e-05,6309.57344480193
"1813","SLR_07",45,2017-07-20,0.000218776162394955,21877.6162394955
"1814","SLR_06",21,2017-07-20,0.000112719745617551,11271.9745617551
"1815","SLR_05",135,2017-07-20,0.00263026799189538,263026.799189538
"1816","SLR_04",103,2017-07-20,0.00108642562361706,108642.562361706
"1817","SLR_03",42,2017-07-20,0.000201372424986239,20137.2424986239
"1818","SLR_02",0,2017-07-20,6.30957344480193e-05,6309.57344480193
"1819","SLR_01",98,2017-07-21,0.000946237161365793,94623.7161365793
"1820","SLR_10",0,2017-07-21,6.30957344480193e-05,6309.57344480193
"1821","SLR_09",32,2017-07-21,0.000152756605823807,15275.6605823807
"1822","SLR_08",61,2017-07-21,0.000340408189701001,34040.8189701001
"1823","SLR_07",90,2017-07-21,0.000758577575029184,75857.7575029184
"1824","SLR_06",103,2017-07-21,0.00108642562361706,108642.562361706
"1825","SLR_05",115,2017-07-21,0.00151356124843621,151356.124843621
"1826","SLR_04",149,2017-07-21,0.00387257644921617,387257.644921617
"1827","SLR_03",129,2017-07-21,0.0022284351492703,222843.51492703
"1828","SLR_02",121,2017-07-21,0.00178648757485205,178648.757485205
"1829","SLR_01",148,2017-07-22,0.00376703798983909,376703.798983909
"1830","SLR_10",168,2017-07-22,0.00654636174067275,654636.174067275
"1831","SLR_09",174,2017-07-22,0.00772680585095702,772680.585095702
"1832","SLR_08",161,2017-07-22,0.00539510622515127,539510.622515127
"1833","SLR_07",179,2017-07-22,0.00887156012037961,887156.012037961
"1834","SLR_06",128,2017-07-22,0.00216770410481969,216770.410481969
"1835","SLR_05",171,2017-07-22,0.00711213513653329,711213.513653329
"1836","SLR_04",185,2017-07-22,0.010471285480509,1047128.5480509
"1837","SLR_03",140,2017-07-22,0.00301995172040201,301995.172040201
"1838","SLR_02",176,2017-07-22,0.00816582371358592,816582.371358592
"1839","SLR_01",102,2017-07-24,0.00105681750921366,105681.750921366
"1840","SLR_10",96,2017-07-24,0.000895364765549594,89536.4765549594
"1841","SLR_09",56,2017-07-24,0.000296483138952434,29648.3138952434
"1842","SLR_08",71,2017-07-24,0.000448745389933132,44874.5389933132
"1843","SLR_07",125,2017-07-24,0.00199526231496888,199526.231496888
"1844","SLR_06",92,2017-07-24,0.000801678063387679,80167.8063387679
"1845","SLR_05",130,2017-07-24,0.00229086765276777,229086.765276777
"1846","SLR_04",100,2017-07-24,0.001,1e+05
"1847","SLR_03",95,2017-07-24,0.000870963589956081,87096.3589956081
"1848","SLR_02",53,2017-07-24,0.000272897778280804,27289.7778280804
"1849","SLR_01",154,2017-07-25,0.00444631267469108,444631.267469108
"1850","SLR_10",90,2017-07-25,0.000758577575029184,75857.7575029184
"1851","SLR_09",125,2017-07-25,0.00199526231496888,199526.231496888
"1852","SLR_08",66,2017-07-25,0.000390840895792402,39084.0895792402
"1853","SLR_07",145,2017-07-25,0.00346736850452532,346736.850452532
"1854","SLR_06",168,2017-07-25,0.00654636174067275,654636.174067275
"1855","SLR_05",163,2017-07-25,0.00570164272280747,570164.272280747
"1856","SLR_04",151,2017-07-25,0.00409260659730011,409260.659730011
"1857","SLR_03",169,2017-07-25,0.00672976656284317,672976.656284317
"1858","SLR_02",138,2017-07-25,0.00285759054337495,285759.054337495
"1859","SLR_01",176,2017-07-28,0.00816582371358592,816582.371358592
"1860","SLR_10",107,2017-07-28,0.00121338885046498,121338.885046498
"1861","SLR_09",152,2017-07-28,0.00420726628384444,420726.628384444
"1862","SLR_08",170,2017-07-28,0.00691830970918936,691830.970918936
"1863","SLR_07",156,2017-07-28,0.00469894108605215,469894.108605215
"1864","SLR_06",135,2017-07-28,0.00263026799189538,263026.799189538
"1865","SLR_05",180,2017-07-28,0.0091201083935591,912010.83935591
"1866","SLR_04",175,2017-07-28,0.00794328234724281,794328.234724281
"1867","SLR_03",161,2017-07-28,0.00539510622515127,539510.622515127
"1868","SLR_02",157,2017-07-28,0.00483058802039773,483058.802039773
"1869","SLR_01",115,2017-07-29,0.00151356124843621,151356.124843621
"1870","SLR_10",115,2017-07-29,0.00151356124843621,151356.124843621
"1871","SLR_09",150,2017-07-29,0.00398107170553497,398107.170553497
"1872","SLR_08",168,2017-07-29,0.00654636174067275,654636.174067275
"1873","SLR_07",140,2017-07-29,0.00301995172040201,301995.172040201
"1874","SLR_06",168,2017-07-29,0.00654636174067275,654636.174067275
"1875","SLR_05",139,2017-07-29,0.00293764965196153,293764.965196153
"1876","SLR_04",117,2017-07-29,0.00159955802861467,159955.802861467
"1877","SLR_03",136,2017-07-29,0.00270395836410884,270395.836410884
"1878","SLR_02",135,2017-07-29,0.00263026799189538,263026.799189538
"1879","SLR_01",186,2017-08-01,0.0107646521362983,1076465.21362983
"1880","SLR_10",128,2017-08-01,0.00216770410481969,216770.410481969
"1881","SLR_09",193,2017-08-01,0.0130617088813184,1306170.88813184
"1882","SLR_08",139,2017-08-01,0.00293764965196153,293764.965196153
"1883","SLR_07",150,2017-08-01,0.00398107170553497,398107.170553497
"1884","SLR_06",187,2017-08-01,0.0110662378397767,1106623.78397767
"1885","SLR_05",154,2017-08-01,0.00444631267469108,444631.267469108
"1886","SLR_04",169,2017-08-01,0.00672976656284317,672976.656284317
"1887","SLR_03",144,2017-08-01,0.00337287308658869,337287.308658869
"1888","SLR_02",116,2017-08-01,0.00155596563160507,155596.563160508
"1889","SLR_01",175,2017-08-02,0.00794328234724281,794328.234724281
"1890","SLR_10",119,2017-08-02,0.00169044093164326,169044.093164326
"1891","SLR_09",165,2017-08-02,0.00602559586074357,602559.586074357
"1892","SLR_08",188,2017-08-02,0.0113762728582343,1137627.28582343
"1893","SLR_07",198,2017-08-02,0.0149968483550237,1499684.83550237
"1894","SLR_06",180,2017-08-02,0.0091201083935591,912010.83935591
"1895","SLR_05",196,2017-08-02,0.0141905752168909,1419057.52168909
"1896","SLR_04",146,2017-08-02,0.00356451133426244,356451.133426244
"1897","SLR_03",146,2017-08-02,0.00356451133426244,356451.133426244
"1898","SLR_02",158,2017-08-02,0.00496592321450336,496592.321450336
"1899","SLR_01",170,2017-08-05,0.00691830970918936,691830.970918936
"1900","SLR_10",122,2017-08-05,0.00183653834334835,183653.834334835
"1901","SLR_09",105,2017-08-05,0.00114815362149688,114815.362149688
"1902","SLR_08",131,2017-08-05,0.00235504928389601,235504.928389601
"1903","SLR_07",150,2017-08-05,0.00398107170553497,398107.170553497
"1904","SLR_06",174,2017-08-05,0.00772680585095702,772680.585095702
"1905","SLR_05",152,2017-08-05,0.00420726628384444,420726.628384444
"1906","SLR_04",154,2017-08-05,0.00444631267469108,444631.267469108
"1907","SLR_03",152,2017-08-05,0.00420726628384444,420726.628384444
"1908","SLR_02",161,2017-08-05,0.00539510622515127,539510.622515127
"1909","SLR_01",140,2017-08-06,0.00301995172040201,301995.172040201
"1910","SLR_10",152,2017-08-06,0.00420726628384444,420726.628384444
"1911","SLR_09",133,2017-08-06,0.00248885731828239,248885.731828239
"1912","SLR_08",161,2017-08-06,0.00539510622515127,539510.622515127
"1913","SLR_07",140,2017-08-06,0.00301995172040201,301995.172040201
"1914","SLR_06",164,2017-08-06,0.00586138164514028,586138.164514028
"1915","SLR_05",179,2017-08-06,0.00887156012037961,887156.012037961
"1916","SLR_04",185,2017-08-06,0.010471285480509,1047128.5480509
"1917","SLR_03",181,2017-08-06,0.0093756200692588,937562.00692588
"1918","SLR_02",128,2017-08-06,0.00216770410481969,216770.410481969
"1919","SLR_01",18,2017-08-09,0.000103752841581801,10375.2841581801
"1920","SLR_10",115,2017-08-09,0.00151356124843621,151356.124843621
"1921","SLR_09",99,2017-08-09,0.000972747223776964,97274.7223776964
"1922","SLR_08",132,2017-08-09,0.00242102904673618,242102.904673618
"1923","SLR_07",145,2017-08-09,0.00346736850452532,346736.850452532
"1924","SLR_06",116,2017-08-09,0.00155596563160507,155596.563160508
"1925","SLR_05",164,2017-08-09,0.00586138164514028,586138.164514028
"1926","SLR_04",86,2017-08-09,0.000679203632617184,67920.3632617184
"1927","SLR_03",158,2017-08-09,0.00496592321450336,496592.321450336
"1928","SLR_02",140,2017-08-09,0.00301995172040201,301995.172040201
"1929","SLR_01",81,2017-08-10,0.000591561634175474,59156.1634175474
"1930","SLR_10",85,2017-08-10,0.000660693448007596,66069.3448007596
"1931","SLR_09",174,2017-08-10,0.00772680585095702,772680.585095702
"1932","SLR_08",161,2017-08-10,0.00539510622515127,539510.622515127
"1933","SLR_07",127,2017-08-10,0.00210862814993329,210862.814993329
"1934","SLR_06",162,2017-08-10,0.00554625712957911,554625.71295791
"1935","SLR_05",146,2017-08-10,0.00356451133426244,356451.133426244
"1936","SLR_04",180,2017-08-10,0.0091201083935591,912010.83935591
"1937","SLR_03",175,2017-08-10,0.00794328234724281,794328.234724281
"1938","SLR_02",150,2017-08-10,0.00398107170553497,398107.170553497
"1939","SLR_01",163,2017-08-12,0.00570164272280747,570164.272280747
"1940","SLR_10",129,2017-08-12,0.0022284351492703,222843.51492703
"1941","SLR_09",64,2017-08-12,0.000369828179780266,36982.8179780266
"1942","SLR_08",148,2017-08-12,0.00376703798983909,376703.798983909
"1943","SLR_07",167,2017-08-12,0.00636795520907916,636795.520907916
"1944","SLR_06",177,2017-08-12,0.00839459986519397,839459.986519397
"1945","SLR_05",141,2017-08-12,0.00310455958812836,310455.958812836
"1946","SLR_04",140,2017-08-12,0.00301995172040201,301995.172040201
"1947","SLR_03",111,2017-08-12,0.00135518941235103,135518.941235103
"1948","SLR_02",155,2017-08-12,0.00457088189614875,457088.189614875
"1949","SLR_01",146,2017-08-13,0.00356451133426244,356451.133426244
"1950","SLR_10",51,2017-08-13,0.00025822601906346,25822.601906346
"1951","SLR_09",148,2017-08-13,0.00376703798983909,376703.798983909
"1952","SLR_08",121,2017-08-13,0.00178648757485205,178648.757485205
"1953","SLR_07",145,2017-08-13,0.00346736850452532,346736.850452532
"1954","SLR_06",0,2017-08-13,6.30957344480193e-05,6309.57344480193
"1955","SLR_05",131,2017-08-13,0.00235504928389601,235504.928389601
"1956","SLR_04",157,2017-08-13,0.00483058802039773,483058.802039773
"1957","SLR_03",159,2017-08-13,0.00510504999975406,510504.999975406
"1958","SLR_02",172,2017-08-13,0.00731139083483417,731139.083483417
"1959","SLR_01",120,2017-08-14,0.00173780082874937,173780.082874937
"1960","SLR_10",128,2017-08-14,0.00216770410481969,216770.410481969
"1961","SLR_09",145,2017-08-14,0.00346736850452532,346736.850452532
"1962","SLR_08",133,2017-08-14,0.00248885731828239,248885.731828239
"1963","SLR_07",135,2017-08-14,0.00263026799189538,263026.799189538
"1964","SLR_06",158,2017-08-14,0.00496592321450336,496592.321450336
"1965","SLR_05",154,2017-08-14,0.00444631267469108,444631.267469108
"1966","SLR_04",159,2017-08-14,0.00510504999975406,510504.999975406
"1967","SLR_03",155,2017-08-14,0.00457088189614875,457088.189614875
"1968","SLR_02",141,2017-08-14,0.00310455958812836,310455.958812836
"1969","SLR_01",96,2017-08-16,0.000895364765549594,89536.4765549594
"1970","SLR_10",82,2017-08-16,0.000608135001278718,60813.5001278718
"1971","SLR_09",136,2017-08-16,0.00270395836410884,270395.836410884
"1972","SLR_08",136,2017-08-16,0.00270395836410884,270395.836410884
"1973","SLR_07",65,2017-08-16,0.000380189396320561,38018.9396320561
"1974","SLR_06",97,2017-08-16,0.00092044957175317,92044.957175317
"1975","SLR_05",114,2017-08-16,0.00147231250243272,147231.250243272
"1976","SLR_04",135,2017-08-16,0.00263026799189538,263026.799189538
"1977","SLR_03",140,2017-08-16,0.00301995172040201,301995.172040201
"1978","SLR_02",91,2017-08-16,0.000779830110523259,77983.0110523258
"1979","SLR_01",128,2017-08-17,0.00216770410481969,216770.410481969
"1980","SLR_10",147,2017-08-17,0.00366437574647833,366437.574647833
"1981","SLR_09",139,2017-08-17,0.00293764965196153,293764.965196153
"1982","SLR_08",140,2017-08-17,0.00301995172040201,301995.172040201
"1983","SLR_07",165,2017-08-17,0.00602559586074357,602559.586074357
"1984","SLR_06",190,2017-08-17,0.0120226443461741,1202264.43461741
"1985","SLR_05",147,2017-08-17,0.00366437574647833,366437.574647833
"1986","SLR_04",164,2017-08-17,0.00586138164514028,586138.164514028
"1987","SLR_03",148,2017-08-17,0.00376703798983909,376703.798983909
"1988","SLR_02",165,2017-08-17,0.00602559586074357,602559.586074357
"1989","SLR_01",149,2017-08-18,0.00387257644921617,387257.644921617
"1990","SLR_10",135,2017-08-18,0.00263026799189538,263026.799189538
"1991","SLR_09",161,2017-08-18,0.00539510622515127,539510.622515127
"1992","SLR_08",130,2017-08-18,0.00229086765276777,229086.765276777
"1993","SLR_07",162,2017-08-18,0.00554625712957911,554625.71295791
"1994","SLR_06",122,2017-08-18,0.00183653834334835,183653.834334835
"1995","SLR_05",185,2017-08-18,0.010471285480509,1047128.5480509
"1996","SLR_04",176,2017-08-18,0.00816582371358592,816582.371358592
"1997","SLR_03",178,2017-08-18,0.0086297854776697,862978.54776697
"1998","SLR_02",148,2017-08-18,0.00376703798983909,376703.798983909
"1999","SLR_01",121,2017-08-20,0.00178648757485205,178648.757485205
"2000","SLR_10",90,2017-08-20,0.000758577575029184,75857.7575029184
"2001","SLR_09",89,2017-08-20,0.000737904230129101,73790.4230129101
"2002","SLR_08",98,2017-08-20,0.000946237161365793,94623.7161365793
"2003","SLR_07",124,2017-08-20,0.00194088587759278,194088.587759278
"2004","SLR_06",162,2017-08-20,0.00554625712957911,554625.71295791
"2005","SLR_05",124,2017-08-20,0.00194088587759278,194088.587759278
"2006","SLR_04",115,2017-08-20,0.00151356124843621,151356.124843621
"2007","SLR_03",135,2017-08-20,0.00263026799189538,263026.799189538
"2008","SLR_02",104,2017-08-20,0.00111686324778056,111686.324778056
"2009","SLR_01",96,2017-08-21,0.000895364765549594,89536.4765549594
"2010","SLR_10",53,2017-08-21,0.000272897778280804,27289.7778280804
"2011","SLR_09",84,2017-08-21,0.000642687717317019,64268.7717317019
"2012","SLR_08",122,2017-08-21,0.00183653834334835,183653.834334835
"2013","SLR_07",89,2017-08-21,0.000737904230129101,73790.4230129101
"2014","SLR_06",119,2017-08-21,0.00169044093164326,169044.093164326
"2015","SLR_05",108,2017-08-21,0.00124738351424294,124738.351424294
"2016","SLR_04",151,2017-08-21,0.00409260659730011,409260.659730011
"2017","SLR_03",122,2017-08-21,0.00183653834334835,183653.834334835
"2018","SLR_02",67,2017-08-21,0.00040179081084894,40179.081084894
"2019","SLR_01",111,2017-08-24,0.00135518941235103,135518.941235103
"2020","SLR_10",79,2017-08-24,0.00055975760149511,55975.760149511
"2021","SLR_09",89,2017-08-24,0.000737904230129101,73790.4230129101
"2022","SLR_08",141,2017-08-24,0.00310455958812836,310455.958812836
"2023","SLR_07",156,2017-08-24,0.00469894108605215,469894.108605215
"2024","SLR_06",163,2017-08-24,0.00570164272280747,570164.272280747
"2025","SLR_05",132,2017-08-24,0.00242102904673618,242102.904673618
"2026","SLR_04",139,2017-08-24,0.00293764965196153,293764.965196153
"2027","SLR_03",154,2017-08-24,0.00444631267469108,444631.267469108
"2028","SLR_02",66,2017-08-24,0.000390840895792402,39084.0895792402
"2029","SLR_01",136,2017-08-25,0.00270395836410884,270395.836410884
"2030","SLR_10",148,2017-08-25,0.00376703798983909,376703.798983909
"2031","SLR_09",179,2017-08-25,0.00887156012037961,887156.012037961
"2032","SLR_08",197,2017-08-25,0.0145881426027535,1458814.26027535
"2033","SLR_07",150,2017-08-25,0.00398107170553497,398107.170553497
"2034","SLR_06",215,2017-08-25,0.0239883291901949,2398832.91901949
"2035","SLR_05",179,2017-08-25,0.00887156012037961,887156.012037961
"2036","SLR_04",183,2017-08-25,0.00990831944892768,990831.944892767
"2037","SLR_03",144,2017-08-25,0.00337287308658869,337287.308658869
"2038","SLR_02",188,2017-08-25,0.0113762728582343,1137627.28582343
"2039","SLR_01",174,2017-08-28,0.00772680585095702,772680.585095702
"2040","SLR_10",188,2017-08-28,0.0113762728582343,1137627.28582343
"2041","SLR_09",174,2017-08-28,0.00772680585095702,772680.585095702
"2042","SLR_08",178,2017-08-28,0.0086297854776697,862978.54776697
"2043","SLR_07",137,2017-08-28,0.00277971326775929,277971.326775929
"2044","SLR_06",95,2017-08-28,0.000870963589956081,87096.3589956081
"2045","SLR_05",178,2017-08-28,0.0086297854776697,862978.54776697
"2046","SLR_04",158,2017-08-28,0.00496592321450336,496592.321450336
"2047","SLR_03",152,2017-08-28,0.00420726628384444,420726.628384444
"2048","SLR_02",159,2017-08-28,0.00510504999975406,510504.999975406
"2049","SLR_01",129,2017-08-29,0.0022284351492703,222843.51492703
"2050","SLR_10",173,2017-08-29,0.00751622894018205,751622.894018205
"2051","SLR_09",143,2017-08-29,0.00328095293113119,328095.293113119
"2052","SLR_08",184,2017-08-29,0.0101859138805412,1018591.38805412
"2053","SLR_07",171,2017-08-29,0.00711213513653329,711213.513653329
"2054","SLR_06",138,2017-08-29,0.00285759054337495,285759.054337495
"2055","SLR_05",186,2017-08-29,0.0107646521362983,1076465.21362983
"2056","SLR_04",116,2017-08-29,0.00155596563160507,155596.563160508
"2057","SLR_03",172,2017-08-29,0.00731139083483417,731139.083483417
"2058","SLR_02",97,2017-08-29,0.00092044957175317,92044.957175317
"2059","SLR_01",142,2017-09-01,0.00319153785510076,319153.785510076
"2060","SLR_10",159,2017-09-01,0.00510504999975406,510504.999975406
"2061","SLR_09",148,2017-09-01,0.00376703798983909,376703.798983909
"2062","SLR_08",137,2017-09-01,0.00277971326775929,277971.326775929
"2063","SLR_07",136,2017-09-01,0.00270395836410884,270395.836410884
"2064","SLR_06",115,2017-09-01,0.00151356124843621,151356.124843621
"2065","SLR_05",182,2017-09-01,0.00963829023623971,963829.023623971
"2066","SLR_04",105,2017-09-01,0.00114815362149688,114815.362149688
"2067","SLR_03",178,2017-09-01,0.0086297854776697,862978.54776697
"2068","SLR_02",182,2017-09-01,0.00963829023623971,963829.023623971
"2069","SLR_01",156,2017-09-02,0.00469894108605215,469894.108605215
"2070","SLR_10",179,2017-09-02,0.00887156012037961,887156.012037961
"2071","SLR_09",156,2017-09-02,0.00469894108605215,469894.108605215
"2072","SLR_08",164,2017-09-02,0.00586138164514028,586138.164514028
"2073","SLR_07",83,2017-09-02,0.000625172692775686,62517.2692775686
"2074","SLR_06",183,2017-09-02,0.00990831944892768,990831.944892767
"2075","SLR_05",180,2017-09-02,0.0091201083935591,912010.83935591
"2076","SLR_04",154,2017-09-02,0.00444631267469108,444631.267469108
"2077","SLR_03",175,2017-09-02,0.00794328234724281,794328.234724281
"2078","SLR_02",157,2017-09-02,0.00483058802039773,483058.802039773
"2079","SLR_01",115,2017-09-05,0.00151356124843621,151356.124843621
"2080","SLR_10",158,2017-09-05,0.00496592321450336,496592.321450336
"2081","SLR_09",143,2017-09-05,0.00328095293113119,328095.293113119
"2082","SLR_08",157,2017-09-05,0.00483058802039773,483058.802039773
"2083","SLR_07",124,2017-09-05,0.00194088587759278,194088.587759278
"2084","SLR_06",147,2017-09-05,0.00366437574647833,366437.574647833
"2085","SLR_05",163,2017-09-05,0.00570164272280747,570164.272280747
"2086","SLR_04",125,2017-09-05,0.00199526231496888,199526.231496888
"2087","SLR_03",144,2017-09-05,0.00337287308658869,337287.308658869
"2088","SLR_02",150,2017-09-05,0.00398107170553497,398107.170553497
"2089","SLR_01",172,2017-09-06,0.00731139083483417,731139.083483417
"2090","SLR_10",162,2017-09-06,0.00554625712957911,554625.71295791
"2091","SLR_09",163,2017-09-06,0.00570164272280747,570164.272280747
"2092","SLR_08",131,2017-09-06,0.00235504928389601,235504.928389601
"2093","SLR_07",138,2017-09-06,0.00285759054337495,285759.054337495
"2094","SLR_06",169,2017-09-06,0.00672976656284317,672976.656284317
"2095","SLR_05",159,2017-09-06,0.00510504999975406,510504.999975406
"2096","SLR_04",160,2017-09-06,0.00524807460249772,524807.460249772
"2097","SLR_03",122,2017-09-06,0.00183653834334835,183653.834334835
"2098","SLR_02",146,2017-09-06,0.00356451133426244,356451.133426244
"2099","SLR_01",126,2017-09-08,0.00205116217882556,205116.217882556
"2100","SLR_10",83,2017-09-08,0.000625172692775686,62517.2692775686
"2101","SLR_09",137,2017-09-08,0.00277971326775929,277971.326775929
"2102","SLR_08",128,2017-09-08,0.00216770410481969,216770.410481969
"2103","SLR_07",130,2017-09-08,0.00229086765276777,229086.765276777
"2104","SLR_06",133,2017-09-08,0.00248885731828239,248885.731828239
"2105","SLR_05",159,2017-09-08,0.00510504999975406,510504.999975406
"2106","SLR_04",175,2017-09-08,0.00794328234724281,794328.234724281
"2107","SLR_03",137,2017-09-08,0.00277971326775929,277971.326775929
"2108","SLR_02",139,2017-09-08,0.00293764965196153,293764.965196153
"2109","SLR_01",109,2017-09-09,0.00128233058265602,128233.058265602
"2110","SLR_10",63,2017-09-09,0.000359749335155742,35974.9335155742
"2111","SLR_09",155,2017-09-09,0.00457088189614875,457088.189614875
"2112","SLR_08",126,2017-09-09,0.00205116217882556,205116.217882556
"2113","SLR_07",86,2017-09-09,0.000679203632617184,67920.3632617184
"2114","SLR_06",108,2017-09-09,0.00124738351424294,124738.351424294
"2115","SLR_05",119,2017-09-09,0.00169044093164326,169044.093164326
"2116","SLR_04",71,2017-09-09,0.000448745389933132,44874.5389933132
"2117","SLR_03",146,2017-09-09,0.00356451133426244,356451.133426244
"2118","SLR_02",134,2017-09-09,0.00255858588690565,255858.588690565
"2119","SLR_01",187,2017-09-10,0.0110662378397767,1106623.78397767
"2120","SLR_10",154,2017-09-10,0.00444631267469108,444631.267469108
"2121","SLR_09",164,2017-09-10,0.00586138164514028,586138.164514028
"2122","SLR_08",142,2017-09-10,0.00319153785510076,319153.785510076
"2123","SLR_07",172,2017-09-10,0.00731139083483417,731139.083483417
"2124","SLR_06",159,2017-09-10,0.00510504999975406,510504.999975406
"2125","SLR_05",174,2017-09-10,0.00772680585095702,772680.585095702
"2126","SLR_04",162,2017-09-10,0.00554625712957911,554625.71295791
